;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
123;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS30_data.out;0.8109552321899339;5084230.139;1.0
124;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS31_data.out;0.81122954202846;1867876.039;1.0
125;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS32_data.out;0.8098966876780767;3743961.418;1.0
126;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS33_data.out;0.8091706306296927;1391113.585;1.0
127;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS34_data.out;0.8019305300674733;132384.886;1.0
128;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS35_data.out;0.8092190277480267;1472300.36;1.0
129;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS36_data.out;0.8103342475167234;2411988.112;1.0
130;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS37_data.out;0.809713119680724;2874322.04;1.0
131;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS38_data.out;0.8111325210150144;2413096.059;1.0
132;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS39_data.out;0.8098041852873634;2745476.105;1.0
133;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS3_data.out;0.8102719135510272;2839014.637;1.0
134;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS40_data.out;0.8112173410537101;1494728.978;1.0
135;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS41_data.out;0.8102575426885025;2376140.725;1.0
